진료년도,시도,시군구,성별,연령군,환자수
2023,전남,해남군,남,100세 이상,0
2023,전남,해남군,여,0~9세,0
2023,전남,해남군,여,10~19세,0
2023,전남,해남군,여,20~29세,0
2023,전남,해남군,여,30~39세,0
2023,전남,해남군,여,40~49세,0
2023,전남,해남군,여,50~59세,0
2023,전남,해남군,여,60~69세,0
2023,전남,해남군,여,70~79세,0
2023,전남,해남군,여,80~89세,0
2023,전남,해남군,여,90~99세,0
2023,전남,해남군,여,100세 이상,0
2023,전남,화순군,남,0~9세,0
2023,전남,화순군,남,10~19세,0
2023,전남,화순군,남,20~29세,0
2023,전남,화순군,남,30~39세,0
2023,전남,화순군,남,40~49세,0
2023,전남,화순군,남,50~59세,0
2023,전남,화순군,남,60~69세,0
2023,전남,화순군,남,70~79세,0
2023,전남,화순군,남,80~89세,0
2023,전남,화순군,남,90~99세,0
2023,전남,화순군,남,100세 이상,0
2023,전남,화순군,여,0~9세,0
2023,전남,화순군,여,10~19세,0
2023,전남,화순군,여,20~29세,0
2023,전남,화순군,여,30~39세,0
2023,전남,화순군,여,40~49세,0
2023,전남,화순군,여,50~59세,0
2023,전남,화순군,여,60~69세,0
2023,전남,화순군,여,70~79세,0
2023,전남,화순군,여,80~89세,0
2023,전남,화순군,여,90~99세,0
2023,전남,화순군,여,100세 이상,0
2023,전남,나주시,남,0~9세,0
2023,전남,나주시,남,10~19세,0
2023,전남,나주시,남,20~29세,0
2023,전남,나주시,남,30~39세,0
2023,전남,나주시,남,40~49세,0
2023,전남,나주시,남,50~59세,0
2023,전남,나주시,남,60~69세,0
2023,전남,나주시,남,70~79세,0
2023,전남,나주시,남,80~89세,0
2023,전남,나주시,남,90~99세,0
2023,전남,나주시,남,100세 이상,0
2023,전남,나주시,여,0~9세,0
2023,전남,나주시,여,10~19세,0
2023,전남,나주시,여,20~29세,0
2023,전남,나주시,여,30~39세,17
2023,전남,나주시,여,40~49세,22
2023,전남,나주시,여,50~59세,0
2023,전남,나주시,여,60~69세,0
2023,전남,나주시,여,70~79세,0
2023,전남,나주시,여,80~89세,0
2023,전남,나주시,여,90~99세,0
2023,전남,나주시,여,100세 이상,0
2023,전남,목포시,남,0~9세,0
2023,전남,목포시,남,10~19세,39
2023,전남,목포시,남,20~29세,0
2023,전남,목포시,남,30~39세,0
2023,전남,목포시,남,40~49세,0
2023,전남,목포시,남,50~59세,0
2023,전남,목포시,남,60~69세,0
2023,전남,목포시,남,70~79세,0
2023,전남,목포시,남,80~89세,0
2023,전남,목포시,남,90~99세,0
2023,전남,목포시,남,100세 이상,0
2023,전남,목포시,여,0~9세,0
2023,전남,목포시,여,10~19세,24
2023,전남,목포시,여,20~29세,0
2023,전남,목포시,여,30~39세,16
2023,전남,목포시,여,40~49세,17
2023,전남,목포시,여,50~59세,17
2023,전남,목포시,여,60~69세,0
2023,전남,목포시,여,70~79세,0
2023,전남,목포시,여,80~89세,0
2023,전남,목포시,여,90~99세,0
2023,전남,목포시,여,100세 이상,0
2023,전남,순천시,남,0~9세,0
2023,전남,순천시,남,10~19세,0
2023,전남,순천시,남,20~29세,0
2023,전남,순천시,남,30~39세,0
2023,전남,순천시,남,40~49세,0
2023,전남,순천시,남,50~59세,0
2023,전남,순천시,남,60~69세,0
2023,전남,순천시,남,70~79세,0
2023,전남,순천시,남,80~89세,0
2023,전남,순천시,남,90~99세,0
2023,전남,순천시,남,100세 이상,0
2023,전남,순천시,여,0~9세,0
2023,전남,순천시,여,10~19세,0
2023,전남,순천시,여,20~29세,0
2023,전남,순천시,여,30~39세,0
2023,전남,순천시,여,40~49세,0
2023,전남,순천시,여,50~59세,0
2023,전남,순천시,여,60~69세,0
2023,전남,순천시,여,70~79세,0
2023,전남,순천시,여,80~89세,0
2023,전남,순천시,여,90~99세,0
2023,전남,순천시,여,100세 이상,0
2023,전남,여수시,남,0~9세,0
2023,전남,여수시,남,10~19세,12
2023,전남,여수시,남,20~29세,0
2023,전남,여수시,남,30~39세,0
2023,전남,여수시,남,40~49세,0
2023,전남,여수시,남,50~59세,0
2023,전남,여수시,남,60~69세,0
2023,전남,여수시,남,70~79세,0
2023,전남,여수시,남,80~89세,0
2023,전남,여수시,남,90~99세,0
2023,전남,여수시,남,100세 이상,0
2023,전남,여수시,여,0~9세,0
2023,전남,여수시,여,10~19세,0
2023,전남,여수시,여,20~29세,0
2023,전남,여수시,여,30~39세,0
2023,전남,여수시,여,40~49세,10
2023,전남,여수시,여,50~59세,14
2023,전남,여수시,여,60~69세,0
2023,전남,여수시,여,70~79세,0
2023,전남,여수시,여,80~89세,0
2023,전남,여수시,여,90~99세,0
2023,전남,여수시,여,100세 이상,0
2023,전남,광양시,남,0~9세,0
2023,전남,광양시,남,10~19세,0
2023,전남,광양시,남,20~29세,0
2023,전남,광양시,남,30~39세,0
2023,전남,광양시,남,40~49세,0
2023,전남,광양시,남,50~59세,0
2023,전남,광양시,남,60~69세,0
2023,전남,광양시,남,70~79세,0
2023,전남,광양시,남,80~89세,0
2023,전남,광양시,남,90~99세,0
2023,전남,광양시,남,100세 이상,0
2023,전남,광양시,여,0~9세,0
2023,전남,광양시,여,10~19세,0
2023,전남,광양시,여,20~29세,0
2023,전남,광양시,여,30~39세,0
2023,전남,광양시,여,40~49세,0
2023,전남,광양시,여,50~59세,0
2023,전남,광양시,여,60~69세,0
2023,전남,광양시,여,70~79세,0
2023,전남,광양시,여,80~89세,0
2023,전남,광양시,여,90~99세,0
2023,전남,광양시,여,100세 이상,0
2023,경북,고령군,남,0~9세,0
2023,경북,고령군,남,10~19세,0
2023,경북,고령군,남,20~29세,0
2023,경북,고령군,남,30~39세,0
2023,경북,고령군,남,40~49세,0
2023,경북,고령군,남,50~59세,0
2023,경북,고령군,남,60~69세,0
2023,경북,고령군,남,70~79세,0
2023,경북,고령군,남,80~89세,0
2023,경북,고령군,남,90~99세,0
2023,경북,고령군,남,100세 이상,0
2023,경북,고령군,여,0~9세,0
2023,경북,고령군,여,10~19세,0
2023,경북,고령군,여,20~29세,0
2023,경북,고령군,여,30~39세,0
2023,경북,고령군,여,40~49세,0
2023,경북,고령군,여,50~59세,0
2023,경북,고령군,여,60~69세,0
2023,경북,고령군,여,70~79세,0
2023,경북,고령군,여,80~89세,0
2023,경북,고령군,여,90~99세,0
2023,경북,고령군,여,100세 이상,0
2023,경북,군위군,남,0~9세,0
2023,경북,군위군,남,10~19세,0
2023,경북,군위군,남,20~29세,0
2023,경북,군위군,남,30~39세,0
2023,경북,군위군,남,40~49세,0
2023,경북,군위군,남,50~59세,0
2023,경북,군위군,남,60~69세,0
2023,경북,군위군,남,70~79세,0
2023,경북,군위군,남,80~89세,0
2023,경북,군위군,남,90~99세,0
2023,경북,군위군,남,100세 이상,0
2023,경북,군위군,여,0~9세,0
2023,경북,군위군,여,10~19세,0
2023,경북,군위군,여,20~29세,0
2023,경북,군위군,여,30~39세,0
2023,경북,군위군,여,40~49세,0
2023,경북,군위군,여,50~59세,0
2023,경북,군위군,여,60~69세,0
2023,경북,군위군,여,70~79세,0
2023,경북,군위군,여,80~89세,0
2023,경북,군위군,여,90~99세,0
2023,경북,군위군,여,100세 이상,0
2023,경북,봉화군,남,0~9세,0
2023,경북,봉화군,남,10~19세,0
2023,경북,봉화군,남,20~29세,0
2023,경북,봉화군,남,30~39세,0
2023,경북,봉화군,남,40~49세,0
2023,경북,봉화군,남,50~59세,0
2023,경북,봉화군,남,60~69세,0
2023,경북,봉화군,남,70~79세,0
2023,경북,봉화군,남,80~89세,0
2023,경북,봉화군,남,90~99세,0
2023,경북,봉화군,남,100세 이상,0
2023,경북,봉화군,여,0~9세,0
2023,경북,봉화군,여,10~19세,0
2023,경북,봉화군,여,20~29세,0
2023,경북,봉화군,여,30~39세,0
2023,경북,봉화군,여,40~49세,0
2023,경북,봉화군,여,50~59세,0
2023,경북,봉화군,여,60~69세,0
2023,경북,봉화군,여,70~79세,0
2023,경북,봉화군,여,80~89세,0
2023,경북,봉화군,여,90~99세,0
2023,경북,봉화군,여,100세 이상,0
2023,경북,성주군,남,0~9세,0
2023,경북,성주군,남,10~19세,0
2023,경북,성주군,남,20~29세,0
2023,경북,성주군,남,30~39세,0
2023,경북,성주군,남,40~49세,0
2023,경북,성주군,남,50~59세,0
2023,경북,성주군,남,60~69세,0
2023,경북,성주군,남,70~79세,0
2023,경북,성주군,남,80~89세,0
2023,경북,성주군,남,90~99세,0
2023,경북,성주군,남,100세 이상,0
2023,경북,성주군,여,0~9세,0
2023,경북,성주군,여,10~19세,0
2023,경북,성주군,여,20~29세,0
2023,경북,성주군,여,30~39세,0
2023,경북,성주군,여,40~49세,0
2023,경북,성주군,여,50~59세,0
2023,경북,성주군,여,60~69세,0
2023,경북,성주군,여,70~79세,0
2023,경북,성주군,여,80~89세,0
2023,경북,성주군,여,90~99세,0
2023,경북,성주군,여,100세 이상,0
2023,경북,영덕군,남,0~9세,0
2023,경북,영덕군,남,10~19세,0
2023,경북,영덕군,남,20~29세,0
2023,경북,영덕군,남,30~39세,0
2023,경북,영덕군,남,40~49세,0
2023,경북,영덕군,남,50~59세,0
2023,경북,영덕군,남,60~69세,0
2023,경북,영덕군,남,70~79세,0
2023,경북,영덕군,남,80~89세,0
2023,경북,영덕군,남,90~99세,0
2023,경북,영덕군,남,100세 이상,0
2023,경북,영덕군,여,0~9세,0
2023,경북,영덕군,여,10~19세,0
2023,경북,영덕군,여,20~29세,0
2023,경북,영덕군,여,30~39세,0
2023,경북,영덕군,여,40~49세,0
2023,경북,영덕군,여,50~59세,0
2023,경북,영덕군,여,60~69세,0
2023,경북,영덕군,여,70~79세,0
2023,경북,영덕군,여,80~89세,0
2023,경북,영덕군,여,90~99세,0
2023,경북,영덕군,여,100세 이상,0
2023,경북,영양군,남,0~9세,0
2023,경북,영양군,남,10~19세,0
2023,경북,영양군,남,20~29세,0
2023,경북,영양군,남,30~39세,0
2023,경북,영양군,남,40~49세,0
2023,경북,영양군,남,50~59세,0
2023,경북,영양군,남,60~69세,0
2023,경북,영양군,남,70~79세,0
2023,경북,영양군,남,80~89세,0
2023,경북,영양군,남,90~99세,0
2023,경북,영양군,남,100세 이상,0
2023,경북,영양군,여,0~9세,0
2023,경북,영양군,여,10~19세,0
2023,경북,영양군,여,20~29세,0
2023,경북,영양군,여,30~39세,0
2023,경북,영양군,여,40~49세,0
2023,경북,영양군,여,50~59세,0
2023,경북,영양군,여,60~69세,0
2023,경북,영양군,여,70~79세,0
2023,경북,영양군,여,80~89세,0
2023,경북,영양군,여,90~99세,0
2023,경북,영양군,여,100세 이상,0
2023,경북,예천군,남,0~9세,0
2023,경북,예천군,남,10~19세,0
2023,경북,예천군,남,20~29세,0
2023,경북,예천군,남,30~39세,0
2023,경북,예천군,남,40~49세,0
2023,경북,예천군,남,50~59세,0
2023,경북,예천군,남,60~69세,0
2023,경북,예천군,남,70~79세,0
2023,경북,예천군,남,80~89세,0
2023,경북,예천군,남,90~99세,0
2023,경북,예천군,남,100세 이상,0
2023,경북,예천군,여,0~9세,0
2023,경북,예천군,여,10~19세,0
2023,경북,예천군,여,20~29세,0
2023,경북,예천군,여,30~39세,0
2023,경북,예천군,여,40~49세,0
2023,경북,예천군,여,50~59세,0
2023,경북,예천군,여,60~69세,0
2023,경북,예천군,여,70~79세,0
2023,경북,예천군,여,80~89세,0
2023,경북,예천군,여,90~99세,0
2023,경북,예천군,여,100세 이상,0
2023,경북,울릉군,남,0~9세,0
2023,경북,울릉군,남,10~19세,0
2023,경북,울릉군,남,20~29세,0
2023,경북,울릉군,남,30~39세,0
2023,경북,울릉군,남,40~49세,0
2023,경북,울릉군,남,50~59세,0
2023,경북,울릉군,남,60~69세,0
2023,경북,울릉군,남,70~79세,0
2023,경북,울릉군,남,80~89세,0
2023,경북,울릉군,남,90~99세,0
2023,경북,울릉군,남,100세 이상,0
2023,경북,울릉군,여,0~9세,0
2023,경북,울릉군,여,10~19세,0
2023,경북,울릉군,여,20~29세,0
2023,경북,울릉군,여,30~39세,0
2023,경북,울릉군,여,40~49세,0
2023,경북,울릉군,여,50~59세,0
2023,경북,울릉군,여,60~69세,0
2023,경북,울릉군,여,70~79세,0
2023,경북,울릉군,여,80~89세,0
2023,경북,울릉군,여,90~99세,0
2023,경북,울릉군,여,100세 이상,0
2023,경북,울진군,남,0~9세,0
2023,경북,울진군,남,10~19세,0
2023,경북,울진군,남,20~29세,0
2023,경북,울진군,남,30~39세,0
2023,경북,울진군,남,40~49세,0
2023,경북,울진군,남,50~59세,0
2023,경북,울진군,남,60~69세,0
2023,경북,울진군,남,70~79세,0
2023,경북,울진군,남,80~89세,0
2023,경북,울진군,남,90~99세,0
2023,경북,울진군,남,100세 이상,0
2023,경북,울진군,여,0~9세,0
2023,경북,울진군,여,10~19세,0
2023,경북,울진군,여,20~29세,0
2023,경북,울진군,여,30~39세,0
2023,경북,울진군,여,40~49세,0
2023,경북,울진군,여,50~59세,0
2023,경북,울진군,여,60~69세,0
2023,경북,울진군,여,70~79세,0
2023,경북,울진군,여,80~89세,0
2023,경북,울진군,여,90~99세,0
2023,경북,울진군,여,100세 이상,0
2023,경북,의성군,남,0~9세,0
2023,경북,의성군,남,10~19세,0
2023,경북,의성군,남,20~29세,0
2023,경북,의성군,남,30~39세,0
2023,경북,의성군,남,40~49세,0
2023,경북,의성군,남,50~59세,0
2023,경북,의성군,남,60~69세,0
2023,경북,의성군,남,70~79세,0
2023,경북,의성군,남,80~89세,0
2023,경북,의성군,남,90~99세,0
2023,경북,의성군,남,100세 이상,0
2023,경북,의성군,여,0~9세,0
2023,경북,의성군,여,10~19세,0
2023,경북,의성군,여,20~29세,0
2023,경북,의성군,여,30~39세,0
2023,경북,의성군,여,40~49세,0
2023,경북,의성군,여,50~59세,0
2023,경북,의성군,여,60~69세,0
2023,경북,의성군,여,70~79세,0
2023,경북,의성군,여,80~89세,0
2023,경북,의성군,여,90~99세,0
2023,경북,의성군,여,100세 이상,0
2023,경북,청도군,남,0~9세,0
2023,경북,청도군,남,10~19세,0
2023,경북,청도군,남,20~29세,0
2023,경북,청도군,남,30~39세,0
2023,경북,청도군,남,40~49세,0
2023,경북,청도군,남,50~59세,0
2023,경북,청도군,남,60~69세,0
2023,경북,청도군,남,70~79세,0
2023,경북,청도군,남,80~89세,0
2023,경북,청도군,남,90~99세,0
2023,경북,청도군,남,100세 이상,0
2023,경북,청도군,여,0~9세,0
2023,경북,청도군,여,10~19세,0
2023,경북,청도군,여,20~29세,0
2023,경북,청도군,여,30~39세,0
2023,경북,청도군,여,40~49세,0
2023,경북,청도군,여,50~59세,0
2023,경북,청도군,여,60~69세,0
2023,경북,청도군,여,70~79세,0
2023,경북,청도군,여,80~89세,0
2023,경북,청도군,여,90~99세,0
2023,경북,청도군,여,100세 이상,0
2023,경북,청송군,남,0~9세,0
2023,경북,청송군,남,10~19세,0
2023,경북,청송군,남,20~29세,0
2023,경북,청송군,남,30~39세,0
2023,경북,청송군,남,40~49세,0
2023,경북,청송군,남,50~59세,0
2023,경북,청송군,남,60~69세,0
2023,경북,청송군,남,70~79세,0
2023,경북,청송군,남,80~89세,0
2023,경북,청송군,남,90~99세,0
2023,경북,청송군,남,100세 이상,0
2023,경북,청송군,여,0~9세,0
2023,경북,청송군,여,10~19세,0
2023,경북,청송군,여,20~29세,0
2023,경북,청송군,여,30~39세,0
2023,경북,청송군,여,40~49세,0
2023,경북,청송군,여,50~59세,0
2023,경북,청송군,여,60~69세,0
2023,경북,청송군,여,70~79세,0
2023,경북,청송군,여,80~89세,0
2023,경북,청송군,여,90~99세,0
2023,경북,청송군,여,100세 이상,0
2023,경북,칠곡군,남,0~9세,0
2023,경북,칠곡군,남,10~19세,0
2023,경북,칠곡군,남,20~29세,0
2023,경북,칠곡군,남,30~39세,0
2023,경북,칠곡군,남,40~49세,0
2023,경북,칠곡군,남,50~59세,0
2023,경북,칠곡군,남,60~69세,0
2023,경북,칠곡군,남,70~79세,0
2023,경북,칠곡군,남,80~89세,0
2023,경북,칠곡군,남,90~99세,0
2023,경북,칠곡군,남,100세 이상,0
2023,경북,칠곡군,여,0~9세,0
2023,경북,칠곡군,여,10~19세,0
2023,경북,칠곡군,여,20~29세,0
2023,경북,칠곡군,여,30~39세,0
2023,경북,칠곡군,여,40~49세,0
2023,경북,칠곡군,여,50~59세,0
2023,경북,칠곡군,여,60~69세,0
2023,경북,칠곡군,여,70~79세,0
2023,경북,칠곡군,여,80~89세,0
2023,경북,칠곡군,여,90~99세,0
2023,경북,칠곡군,여,100세 이상,0
2023,경북,경주시,남,0~9세,0
2023,경북,경주시,남,10~19세,0
2023,경북,경주시,남,20~29세,0
2023,경북,경주시,남,30~39세,0
2023,경북,경주시,남,40~49세,0
2023,경북,경주시,남,50~59세,0
2023,경북,경주시,남,60~69세,0
2023,경북,경주시,남,70~79세,0
2023,경북,경주시,남,80~89세,0
2023,경북,경주시,남,90~99세,0
2023,경북,경주시,남,100세 이상,0
2023,경북,경주시,여,0~9세,0
2023,경북,경주시,여,10~19세,0
2023,경북,경주시,여,20~29세,0
2023,경북,경주시,여,30~39세,0
2023,경북,경주시,여,40~49세,0
2023,경북,경주시,여,50~59세,0
2023,경북,경주시,여,60~69세,0
2023,경북,경주시,여,70~79세,0
2023,경북,경주시,여,80~89세,0
2023,경북,경주시,여,90~99세,0
2023,경북,경주시,여,100세 이상,0
2023,경북,구미시,남,0~9세,0
2023,경북,구미시,남,10~19세,0
2023,경북,구미시,남,20~29세,0
2023,경북,구미시,남,30~39세,0
2023,경북,구미시,남,40~49세,0
2023,경북,구미시,남,50~59세,0
2023,경북,구미시,남,60~69세,0
2023,경북,구미시,남,70~79세,0
2023,경북,구미시,남,80~89세,0
2023,경북,구미시,남,90~99세,0
2023,경북,구미시,남,100세 이상,0
2023,경북,구미시,여,0~9세,0
2023,경북,구미시,여,10~19세,0
2023,경북,구미시,여,20~29세,11
2023,경북,구미시,여,30~39세,15
2023,경북,구미시,여,40~49세,17
2023,경북,구미시,여,50~59세,0
2023,경북,구미시,여,60~69세,0
2023,경북,구미시,여,70~79세,0
2023,경북,구미시,여,80~89세,0
2023,경북,구미시,여,90~99세,0
2023,경북,구미시,여,100세 이상,0
2023,경북,김천시,남,0~9세,0
2023,경북,김천시,남,10~19세,0
2023,경북,김천시,남,20~29세,0
2023,경북,김천시,남,30~39세,0
2023,경북,김천시,남,40~49세,0
2023,경북,김천시,남,50~59세,0
2023,경북,김천시,남,60~69세,0
2023,경북,김천시,남,70~79세,0
2023,경북,김천시,남,80~89세,0
2023,경북,김천시,남,90~99세,0
2023,경북,김천시,남,100세 이상,0
2023,경북,김천시,여,0~9세,0
2023,경북,김천시,여,10~19세,0
2023,경북,김천시,여,20~29세,0
2023,경북,김천시,여,30~39세,0
2023,경북,김천시,여,40~49세,17
2023,경북,김천시,여,50~59세,10
2023,경북,김천시,여,60~69세,0
2023,경북,김천시,여,70~79세,0
2023,경북,김천시,여,80~89세,0
2023,경북,김천시,여,90~99세,0
2023,경북,김천시,여,100세 이상,0
2023,경북,안동시,남,0~9세,0
2023,경북,안동시,남,10~19세,0
2023,경북,안동시,남,20~29세,0
2023,경북,안동시,남,30~39세,0
2023,경북,안동시,남,40~49세,0
2023,경북,안동시,남,50~59세,0
2023,경북,안동시,남,60~69세,0
2023,경북,안동시,남,70~79세,0
2023,경북,안동시,남,80~89세,0
2023,경북,안동시,남,90~99세,0
2023,경북,안동시,남,100세 이상,0
2023,경북,안동시,여,0~9세,0
2023,경북,안동시,여,10~19세,0
2023,경북,안동시,여,20~29세,0
2023,경북,안동시,여,30~39세,0
2023,경북,안동시,여,40~49세,0
2023,경북,안동시,여,50~59세,0
2023,경북,안동시,여,60~69세,0
2023,경북,안동시,여,70~79세,0
2023,경북,안동시,여,80~89세,0
2023,경북,안동시,여,90~99세,0
2023,경북,안동시,여,100세 이상,0
2023,경북,영주시,남,0~9세,0
2023,경북,영주시,남,10~19세,0
2023,경북,영주시,남,20~29세,0
2023,경북,영주시,남,30~39세,0
2023,경북,영주시,남,40~49세,0
2023,경북,영주시,남,50~59세,0
2023,경북,영주시,남,60~69세,0
2023,경북,영주시,남,70~79세,0
2023,경북,영주시,남,80~89세,0
2023,경북,영주시,남,90~99세,0
2023,경북,영주시,남,100세 이상,0
2023,경북,영주시,여,0~9세,0
2023,경북,영주시,여,10~19세,0
2023,경북,영주시,여,20~29세,0
2023,경북,영주시,여,30~39세,0
2023,경북,영주시,여,40~49세,0
2023,경북,영주시,여,50~59세,0
2023,경북,영주시,여,60~69세,0
2023,경북,영주시,여,70~79세,0
2023,경북,영주시,여,80~89세,0
2023,경북,영주시,여,90~99세,0
2023,경북,영주시,여,100세 이상,0
2023,경북,영천시,남,0~9세,0
2023,경북,영천시,남,10~19세,0
2023,경북,영천시,남,20~29세,0
2023,경북,영천시,남,30~39세,0
2023,경북,영천시,남,40~49세,0
2023,경북,영천시,남,50~59세,0
2023,경북,영천시,남,60~69세,0
2023,경북,영천시,남,70~79세,0
2023,경북,영천시,남,80~89세,0
2023,경북,영천시,남,90~99세,0
2023,경북,영천시,남,100세 이상,0
2023,경북,영천시,여,0~9세,0
2023,경북,영천시,여,10~19세,0
2023,경북,영천시,여,20~29세,0
2023,경북,영천시,여,30~39세,0
2023,경북,영천시,여,40~49세,18
2023,경북,영천시,여,50~59세,0
2023,경북,영천시,여,60~69세,0
2023,경북,영천시,여,70~79세,0
2023,경북,영천시,여,80~89세,0
2023,경북,영천시,여,90~99세,0
2023,경북,영천시,여,100세 이상,0
2023,경북,포항남구,남,0~9세,34
2023,경북,포항남구,남,10~19세,19
2023,경북,포항남구,남,20~29세,0
2023,경북,포항남구,남,30~39세,0
2023,경북,포항남구,남,40~49세,0
2023,경북,포항남구,남,50~59세,0
2023,경북,포항남구,남,60~69세,0
2023,경북,포항남구,남,70~79세,0
2023,경북,포항남구,남,80~89세,0
2023,경북,포항남구,남,90~99세,0
2023,경북,포항남구,남,100세 이상,0
2023,경북,포항남구,여,0~9세,72
2023,경북,포항남구,여,10~19세,0
2023,경북,포항남구,여,20~29세,0
2023,경북,포항남구,여,30~39세,0
2023,경북,포항남구,여,40~49세,0
2023,경북,포항남구,여,50~59세,0
2023,경북,포항남구,여,60~69세,0
2023,경북,포항남구,여,70~79세,0
2023,경북,포항남구,여,80~89세,0
2023,경북,포항남구,여,90~99세,0
2023,경북,포항남구,여,100세 이상,0
2023,경북,포항북구,남,0~9세,0
2023,경북,포항북구,남,10~19세,0
2023,경북,포항북구,남,20~29세,0
2023,경북,포항북구,남,30~39세,0
2023,경북,포항북구,남,40~49세,0
2023,경북,포항북구,남,50~59세,0
2023,경북,포항북구,남,60~69세,0
2023,경북,포항북구,남,70~79세,0
2023,경북,포항북구,남,80~89세,0
2023,경북,포항북구,남,90~99세,0
2023,경북,포항북구,남,100세 이상,0
2023,경북,포항북구,여,0~9세,0
2023,경북,포항북구,여,10~19세,0
2023,경북,포항북구,여,20~29세,0
2023,경북,포항북구,여,30~39세,12
2023,경북,포항북구,여,40~49세,0
2023,경북,포항북구,여,50~59세,14
2023,경북,포항북구,여,60~69세,0
2023,경북,포항북구,여,70~79세,0
2023,경북,포항북구,여,80~89세,0
2023,경북,포항북구,여,90~99세,0
2023,경북,포항북구,여,100세 이상,0
2023,경북,문경시,남,0~9세,0
2023,경북,문경시,남,10~19세,0
2023,경북,문경시,남,20~29세,0
2023,경북,문경시,남,30~39세,0
2023,경북,문경시,남,40~49세,0
2023,경북,문경시,남,50~59세,0
2023,경북,문경시,남,60~69세,0
2023,경북,문경시,남,70~79세,0
2023,경북,문경시,남,80~89세,0
2023,경북,문경시,남,90~99세,0
2023,경북,문경시,남,100세 이상,0
2023,경북,문경시,여,0~9세,0
2023,경북,문경시,여,10~19세,0
2023,경북,문경시,여,20~29세,0
2023,경북,문경시,여,30~39세,0
2023,경북,문경시,여,40~49세,12
2023,경북,문경시,여,50~59세,0
2023,경북,문경시,여,60~69세,0
2023,경북,문경시,여,70~79세,0
2023,경북,문경시,여,80~89세,0
2023,경북,문경시,여,90~99세,0
2023,경북,문경시,여,100세 이상,0
2023,경북,상주시,남,0~9세,0
2023,경북,상주시,남,10~19세,0
2023,경북,상주시,남,20~29세,0
2023,경북,상주시,남,30~39세,0
2023,경북,상주시,남,40~49세,0
2023,경북,상주시,남,50~59세,0
2023,경북,상주시,남,60~69세,0
2023,경북,상주시,남,70~79세,0
2023,경북,상주시,남,80~89세,0
2023,경북,상주시,남,90~99세,0
2023,경북,상주시,남,100세 이상,0
2023,경북,상주시,여,0~9세,0
2023,경북,상주시,여,10~19세,0
2023,경북,상주시,여,20~29세,0
2023,경북,상주시,여,30~39세,0
2023,경북,상주시,여,40~49세,0
2023,경북,상주시,여,50~59세,0
2023,경북,상주시,여,60~69세,0
2023,경북,상주시,여,70~79세,0
2023,경북,상주시,여,80~89세,0
2023,경북,상주시,여,90~99세,0
2023,경북,상주시,여,100세 이상,0
2023,경북,경산시,남,0~9세,0
2023,경북,경산시,남,10~19세,0
2023,경북,경산시,남,20~29세,0
2023,경북,경산시,남,30~39세,0
2023,경북,경산시,남,40~49세,0
2023,경북,경산시,남,50~59세,0
2023,경북,경산시,남,60~69세,0
2023,경북,경산시,남,70~79세,0
2023,경북,경산시,남,80~89세,0
2023,경북,경산시,남,90~99세,0
2023,경북,경산시,남,100세 이상,0
2023,경북,경산시,여,0~9세,0
2023,경북,경산시,여,10~19세,0
2023,경북,경산시,여,20~29세,0
2023,경북,경산시,여,30~39세,14
2023,경북,경산시,여,40~49세,0
2023,경북,경산시,여,50~59세,0
2023,경북,경산시,여,60~69세,0
2023,경북,경산시,여,70~79세,0
2023,경북,경산시,여,80~89세,0
2023,경북,경산시,여,90~99세,0
2023,경북,경산시,여,100세 이상,0
2023,경남,거창군,남,0~9세,0
2023,경남,거창군,남,10~19세,0
2023,경남,거창군,남,20~29세,0
2023,경남,거창군,남,30~39세,0
2023,경남,거창군,남,40~49세,0
2023,경남,거창군,남,50~59세,0
2023,경남,거창군,남,60~69세,0
2023,경남,거창군,남,70~79세,0
2023,경남,거창군,남,80~89세,0
2023,경남,거창군,남,90~99세,0
2023,경남,거창군,남,100세 이상,0
2023,경남,거창군,여,0~9세,0
2023,경남,거창군,여,10~19세,0
2023,경남,거창군,여,20~29세,0
2023,경남,거창군,여,30~39세,0
2023,경남,거창군,여,40~49세,12
2023,경남,거창군,여,50~59세,0
2023,경남,거창군,여,60~69세,0
2023,경남,거창군,여,70~79세,0
2023,경남,거창군,여,80~89세,0
2023,경남,거창군,여,90~99세,0
2023,경남,거창군,여,100세 이상,0
2023,경남,고성군,남,0~9세,0
2023,경남,고성군,남,10~19세,0
2023,경남,고성군,남,20~29세,0
2023,경남,고성군,남,30~39세,0
2023,경남,고성군,남,40~49세,0
2023,경남,고성군,남,50~59세,0
2023,경남,고성군,남,60~69세,0
2023,경남,고성군,남,70~79세,0
2023,경남,고성군,남,80~89세,0
2023,경남,고성군,남,90~99세,0
2023,경남,고성군,남,100세 이상,0
2023,경남,고성군,여,0~9세,0
2023,경남,고성군,여,10~19세,0
2023,경남,고성군,여,20~29세,0
2023,경남,고성군,여,30~39세,0
2023,경남,고성군,여,40~49세,0
2023,경남,고성군,여,50~59세,0
2023,경남,고성군,여,60~69세,0
2023,경남,고성군,여,70~79세,0
2023,경남,고성군,여,80~89세,0
2023,경남,고성군,여,90~99세,0
2023,경남,고성군,여,100세 이상,0
2023,경남,남해군,남,0~9세,0
2023,경남,남해군,남,10~19세,0
2023,경남,남해군,남,20~29세,0
2023,경남,남해군,남,30~39세,0
2023,경남,남해군,남,40~49세,0
2023,경남,남해군,남,50~59세,0
2023,경남,남해군,남,60~69세,0
2023,경남,남해군,남,70~79세,0
